;title;description;release_year;age_certification;genres;production_countries;seasons;imdb_score;imdb_votes
3986;Di-Gata Defenders;"Di-Gata Defenders is a Canadian action/adventure, science fiction, fantasy animated television series created by Greg Collinson with Nerd Studios and Nelvana Entertainment. This show is rated C8 according to the Canadian TV Classification System. The series currently has 52 episodes and is airing the Ethos Saga as of Fall 2007. In North America, this show is aired on Teletoon in Canada and on Fox network's 4Kids TV block as of July 28, 2007. Internationally, the series airs on the Cartoon Network for Australia, Maori Television for New Zealand, the series also airs on the Astro Ceria for Malaysia, Hero TV for the Philippines starting November 3, 2006 and Jetix for the UK starting August 25, 2007 and Kix! for the UK starting September 29, 2008. It airs on Disney XD in The Netherlands.

The series follows the travels and adventures of six teenage children, part of an organization called the Di-Gata Defenders. Their mission as heroes is to defend RaDos against evil factions.";2006;TV-G;['scifi', 'animation', 'action'];['CA'];2.0;7.1;159.0
4002;US Marines: First to Fight;Unknown;2010;Unknown;['documentation'];['US'];1.0;Unknown;Unknown
4003;Danse avec les poissons;Unknown;2010;Unknown;['documentation'];['FR'];1.0;6.8;32.0
4023;Get Ready for the UFC;"On January 3rd, two-time Olympic wrestler Daniel Cormier challenges the pound-for-pound king, Jon ""Bones"" Jones, in the main event of UFC 182 in Las Vegas. It's an epic clash of 205-pound superstars who have declared war on one another, and this score will be settled in the Octagon.";2006;Unknown;[];[];3.0;Unknown;Unknown
4038;The Amazing World of War Machines;Learn the fascinating history and advancements made in the field of war machinery and weaponry. This comprehensive documentary series travels from the earliest weapons of a primitive era to the most technologically advanced machines used by the armed forces around the world.;2008;TV-PG;['documentation'];['AU'];1.0;Unknown;Unknown
4056;Bogyó és Babóca;Berry the snail and Dolly the ladybird are best friends ever. In the 13 new tales, they have lots of new adventures while they're making new friends and finding out about the world around them. The tales are instructive, teaching how to love and help each other, how to be smart and sympathetic. The imagery and language are easily understood by even the smallest children.;2010;Unknown;['animation'];['HU'];3.0;9.0;5.0
4064;Flying Through Time;Discover the excitement of flying as we reveal the most remarkable aircraft ever built and the aeronautical advancements that shaped flying history in Flying Through Time. Audiences will marvel at historic airships, be wowed by war planes and delight at luxury jetliners.;2004;TV-Y7;['documentation'];['AU'];1.0;Unknown;Unknown
4072;Restoration;"Restoration, Restoration, Restoration is a set of BBC television series where viewers decided on which listed building that was in immediate need of remedial works was to win a grant from Heritage Lottery Fund. It first aired in 2003.

The host of all 3 series is Griff Rhys Jones, whilst investigating each building in the heats are the show's resident ""ruin detectives"", Marianne Suhr and Ptolemy Dean.";2003;Unknown;['documentation'];['GB'];3.0;8.3;17.0
4081;A History of Black Achievement in America;This original, eight-part series documents Black Achievement in American history, its defining role in the growth of the country and its influence on current events.;2005;Unknown;['history', 'documentation'];[];1.0;6.4;12.0
4096;Technological Marvels of the Ancient World;Impossible discoveries have been made. Some of the world's greatest historical inventions are merely reinventions of contraptions made thousands of years before. See the incredible ingenuity of history's great minds as the secrets of these ancient discoveries are unraveled.;2005;TV-G;['history'];[];1.0;7.8;10.0
4097;Peek-A-Boo, I See You!;"The game of peek-a-boo has entertained babies and toddlers alike for years and years! In ""Peekaboo, I See You!"", the friendly blue fellow swings, rolls, bounces, summersaults and tiptoes into the hearts of little ones. Each episode features three objects and viewers get to guess which one he's hiding behind. The series is sure to result in giggles and surprises.";2007;TV-Y;['animation', 'family'];['FR'];1.0;2.8;7.0
4098;Line of Duty;A drama about the investigations of AC-12, a controversial police anticorruption unit.;2012;TV-MA;['crime', 'thriller', 'drama', 'european'];['GB'];6.0;8.7;55784.0
4099;Suits;While running from a drug deal gone bad, Mike Ross, a brilliant young college-dropout, slips into a job interview with one of New York City's best legal closers, Harvey Specter. Tired of cookie-cutter law school grads, Harvey takes a gamble by hiring Mike on the spot after he recognizes his raw talent and photographic memory.;2011;TV-14;['drama', 'comedy'];['US'];9.0;8.5;395600.0
4100;American Horror Story;An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.;2011;TV-MA;['scifi', 'drama', 'thriller', 'crime', 'horror'];['US'];10.0;8.0;304893.0
4105;Workaholics;The misadventures of three recent college dropouts, roommates, and co-workers at a telemarketing company and their drug dealer.;2011;TV-14;['comedy'];['US'];7.0;8.1;50740.0
4108;Teen Wolf;"Scott McCall, a high school student living in the town of Beacon Hills has his life drastically changed when he's bitten by a werewolf, becoming one himself. He must henceforth learn to balance his problematic new identity with his day-to-day teenage life. The following characters are instrumental to his struggle: Stiles, his best friend; Allison, his love interest who comes from a family of werewolf hunters; and Derek, a mysterious werewolf with a dark past. Throughout the series, he strives to keep his loved ones safe while maintaining normal relationships with them.";2011;TV-14;['scifi', 'fantasy', 'romance', 'thriller', 'action', 'drama', 'comedy'];['US'];6.0;7.7;142717.0
4109;Key & Peele;Key & Peele is an American sketch comedy television show. It stars Keegan-Michael Key and Jordan Peele, both former cast members of MADtv. Each episode of the show consists of several pre-taped sketches starring the two actors, introduced by Key and Peele in front of a live studio audience.;2012;TV-14;['comedy', 'action'];['US'];5.0;8.4;20391.0
4110;Grimm;"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.";2011;TV-14;['drama', 'scifi', 'crime', 'fantasy', 'horror'];['US'];6.0;7.8;117296.0
4113;Daniel Tiger's Neighborhood;The life of 4-year-old Daniel Tiger and his friends as they learn fun and practical strategies and skills necessary for growing and learning.;2012;TV-G;['fantasy', 'comedy', 'music', 'animation', 'family'];['US'];5.0;7.5;1150.0
4114;Friday Night Dinner;Two siblings share their Friday night dinners at their parents home and, somehow, something always goes wrong.;2011;TV-14;['comedy', 'european'];['GB'];6.0;8.2;17634.0
4122;Psycho-Pass;Psycho-Pass is set in a futuristic era in Japan where the Sibyl System, a powerful network of psychometric scanners, actively measures the biometrics of its citizens' minds. The resulting assessment is called a Psycho-Pass. When the calculated likelihood of an individual committing a crime, measured by the Crime Coefficient index, exceeds an accepted threshold, he or she is pursued, apprehended, and either arrested or decomposed by the field officers of the Crime Investigation Department of the Public Safety Bureau.;2012;TV-MA;['scifi', 'action', 'animation', 'war', 'western', 'crime', 'thriller'];['JP'];4.0;8.2;18061.0
4123;Catfish: The TV Show;Nev and his co-hosts -- from Max to Kamie to celebrity guests -- help people in dubious online relationships track down their baes IRL so they can sort out what's fact and what's fiction.;2012;TV-14;['reality', 'romance'];['US'];9.0;7.1;8186.0
4124;Wild Kratts;The adventures of Chris and Martin Kratt as they encounter incredible wild animals, combining science education with fun and adventure as the duo travels to animal habitats around the globe.;2011;TV-Y;['comedy', 'family', 'animation'];['US', 'CA'];6.0;7.7;1596.0
4126;Magic City;Set in 1959 Miami, Florida shortly after the Cuban Revolution, Magic City tells the story of Ike Evans, the owner of Miami's most glamorous hotel, the Miramar Playa. Evans is forced to make an ill-fated deal with Miami mob boss Ben Diamond to ensure the success of his glitzy establishment.;2012;TV-MA;['drama', 'crime'];['US'];2.0;7.7;12605.0
